"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","722","0","1","2","0","0","12","7","24","19","-1","-4","-1","19","24","1","137701","15:53:13"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1620","-1","0","1","0","1","15","3","11","14","1","-1","0","14","11","1","165733","15:53:13"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1215","-2","-1","2","0","1","23","4","9","6","-1","-9","0","6","9","1","279357","15:53:14"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","531","-1","-2","1","0","0","13","4","20","23","1","-5","-1","23","20","1","140936","15:53:16"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","777","0","1","1","0","1","16","0","18","10","-1","-1","0","18","10","0","169869","15:53:17"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1223","-1","-2","1","0","1","24","4","9","6","1","-10","0","6","9","1","283085","15:53:17"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","830","0","1","1","0","0","14","1","21","22","-1","-5","-1","21","22","0","143990","15:53:19"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","818","1","0","2","1","1","17","0","10","18","-1","0","0","18","10","1","173167","15:53:20"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","851","1","2","1","1","1","25","8","4","16","1","-9","0","16","4","1","286824","15:53:21"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","1833","1","2","1","1","1","0","8","10","2","-1","1","0","10","2","0","168858","15:53:22"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","3377","-2","-1","2","0","0","0","4","23","22","1","-2","-1","23","22","0","109871","15:53:23"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1412","-1","0","1","0","1","18","3","14","11","-1","-1","0","14","11","0","176510","15:53:24"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1600","-1","0","2","0","1","26","2","2","8","1","-10","0","2","8","0","290189","15:53:25"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","907","2","1","2","0","1","19","8","4","3","1","1","0","4","3","0","180447","15:53:27"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.75","2879","1","0","2","1","1","1","0","5","13","-1","2","0","13","5","1","173196","15:53:28"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","687","1","0","1","1","1","27","8","4","16","1","-9","0","16","4","1","294306","15:53:28"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","2829","-1","0","2","0","0","1","1","24","20","1","-3","-1","24","20","0","115813","15:53:28"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1053","0","1","2","0","1","20","8","4","3","1","1","0","4","3","0","183884","15:53:31"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1983","-2","-1","2","0","1","28","4","9","6","-1","-11","0","6","9","1","297511","15:53:32"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","2655","-1","-2","1","1","1","2","5","8","7","1","1","0","7","8","1","178579","15:53:33"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","2467","0","1","1","0","0","2","1","20","24","1","-3","-1","24","20","1","121172","15:53:33"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","504","0","-1","2","0","1","0","4","4","11","1","0","0","4","11","0","158433","15:53:33"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","753","0","1","1","0","1","21","0","18","10","-1","1","0","18","10","0","187461","15:53:34"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1154","-1","0","1","0","1","29","4","9","6","1","-12","0","6","9","1","302008","15:53:36"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.75","983","0","1","1","0","1","3","0","13","5","-1","1","0","13","5","0","183739","15:53:36"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.75","538","1","0","2","1","1","1","0","10","2","1","1","0","10","2","0","161455","15:53:36"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","1093","-1","-2","1","0","0","3","4","22","23","1","-4","-1","23","22","1","126167","15:53:37"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","719","1","0","2","1","1","22","0","18","10","1","2","0","18","10","0","190741","15:53:37"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","570","1","0","1","0","1","2","7","18","14","1","2","0","14","18","1","164509","15:53:39"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1682","-1","0","1","0","1","30","4","9","6","1","-13","0","6","9","1","305676","15:53:40"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","954","1","2","1","0","0","4","7","21","19","1","-3","-1","19","21","1","129799","15:53:40"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","2238","-2","-1","2","0","1","4","5","7","8","1","-1","0","7","8","0","187229","15:53:41"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1174","0","1","2","0","1","23","8","3","4","-1","2","0","4","3","1","193990","15:53:41"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","536","1","2","1","0","1","3","7","14","18","-1","3","0","14","18","0","167594","15:53:43"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","867","1","0","1","1","1","31","8","16","4","-1","-12","0","16","4","0","309872","15:53:44"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","1202","0","-1","1","0","0","5","1","20","24","1","-3","-1","24","20","1","133283","15:53:44"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.75","664","0","1","1","0","1","5","0","13","5","-1","-1","0","13","5","0","191979","15:53:44"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","982","-1","0","1","0","1","24","3","14","11","-1","1","0","14","11","0","197693","15:53:45"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.75","561","-1","0","2","1","1","4","0","10","2","1","2","0","10","2","0","170646","15:53:46"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","333","-1","0","1","0","0","6","4","22","23","1","-4","-1","23","22","1","137020","15:53:47"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","558","-2","-1","2","0","1","6","5","8","7","-1","-3","0","7","8","1","195149","15:53:47"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1420","-1","0","1","0","1","32","4","9","6","1","-13","0","6","9","1","313253","15:53:48"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","687","-1","0","1","0","1","25","3","11","14","1","0","0","14","11","1","201185","15:53:48"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.75","530","1","0","2","1","1","5","0","2","10","-1","3","0","10","2","1","173732","15:53:49"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","129","1","2","1","0","0","7","7","21","19","1","-3","-1","19","21","1","139885","15:53:50"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","623","1","0","1","1","1","33","8","4","16","1","-12","0","16","4","1","317186","15:53:51"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.75","1018","0","1","1","0","1","7","0","5","13","1","-3","0","13","5","1","198216","15:53:51"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","662","0","-1","2","1","1","26","3","11","14","-1","0","0","14","11","1","204384","15:53:51"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","532","0","-1","2","0","1","6","4","11","4","-1","3","0","4","11","1","176775","15:53:52"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","327","-2","-1","2","0","0","8","4","23","22","1","-5","-1","23","22","0","142535","15:53:52"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","668","1","0","1","1","1","34","8","4","16","1","-11","0","16","4","1","320322","15:53:54"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","683","-1","-2","1","0","1","27","3","14","11","-1","-1","0","14","11","0","207551","15:53:54"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","1267","0","-1","2","0","1","8","5","7","8","1","-3","0","7","8","0","201743","15:53:55"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","539","-2","-1","2","0","1","7","4","4","11","1","1","0","4","11","0","179821","15:53:55"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","148","0","1","2","0","0","9","7","19","21","1","-5","-1","19","21","0","145398","15:53:55"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.5","1173","-1","-2","1","0","1","35","4","9","6","1","-12","0","6","9","1","323504","15:53:58"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.25","1089","0","1","2","0","1","28","8","4","3","1","-1","0","4","3","0","210754","15:53:58"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.75","499","1","0","2","1","1","8","0","2","10","-1","2","0","10","2","1","182873","15:53:58"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","130","2","1","2","0","0","10","7","19","21","1","-3","-1","19","21","0","148081","15:53:58"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.75","1343","1","0","2","1","1","9","0","13","5","1","-2","0","13","5","0","205515","15:53:58"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","316","-1","0","2","0","0","11","1","24","20","1","-4","-1","24","20","0","150747","15:54:01"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","637","1","0","1","1","1","36","8","16","4","-1","-11","0","16","4","0","327191","15:54:01"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.75","544","0","1","1","0","1","9","0","10","2","-1","2","0","10","2","0","185888","15:54:01"
"Positivity","9213669528","5ca721fecb47de00164a51e4","1","0.75","1487","1","0","2","1","1","29","0","18","10","1","0","0","18","10","0","214363","15:54:02"
"Positivity","2255155859","5caf3ce7c18b2e0001a50cb7","1","0.5","390","-1","0","2","0","0","12","1","24","20","1","-5","-1","24","20","0","153593","15:54:04"
"Positivity","3859536067","5cae6d84bf2df900120750ba","1","0.5","475","-2","-1","2","0","1","10","4","11","4","-1","0","0","4","11","1","188947","15:54:04"
"Positivity","2300466049","5caf35420d5f4e000197e10a","1","0.25","3262","-2","-1","2","0","1","10","5","8","7","-1","-4","0","7","8","1","209365","15:54:04"
"Positivity","9483023086","5caf40166a6e3500010a4d8f","1","0.25","1771","0","-1","1","1","1","37","2","2","8","-1","-11","0","2","8","0","330339","15:54:05"
